baseline  psfrms   uvgap   
580.7931519 0.01563416235 0.09015316516 
674.6414185 0.01413512975 0.07939304411 
783.6542969 0.01308185328 0.07029610127 
910.2821045 0.01228252891 0.06308154762 
1057.371216 0.01157260314 0.05577273667 
1228.228027 0.0109356856 0.0493687056 
1426.692871 0.01034643222 0.0439860411 
1657.227051 0.009802701883 0.04036081582 
1925.012329 0.009288304485 0.03685693443 
2236.067871 0.008785047568 0.03388916701 
2597.385986 0.008298715577 0.03223401308 
3017.088135 0.007856649347 0.03051972762 
3504.608398 0.007444090676 0.02810035646 
4070.905273 0.00707071973 0.02685868926 
4728.708008 0.006726158783 0.02858619764 
5492.802734 0.006438654382 0.02743315138 
6380.364746 0.006176634692 0.03141226247 
7411.344727 0.006003828254 0.05816668272 
8608.916992 0.005963136442 0.07560136169 
10000 0.00594874518 0.1538662463 
