baseline  psfrms   uvgap   
580.7931519 0.01556865778 0.08941292763 
674.6414185 0.01407144777 0.07900561392 
783.6542969 0.01293805707 0.06917888671 
910.2821045 0.01205622964 0.06185916439 
1057.371216 0.01127301063 0.05448809639 
1228.228027 0.01058164705 0.0490854755 
1426.692871 0.009947310202 0.04392424971 
1657.227051 0.009383148514 0.03931325674 
1925.012329 0.0088671064 0.03712792695 
2236.067871 0.008402118459 0.03422277048 
2597.385986 0.007960683666 0.03104362078 
3017.088135 0.007568564266 0.02717317455 
3504.608398 0.007200241089 0.02669982612 
4070.905273 0.006866083946 0.02725696564 
4728.708008 0.006580573507 0.02692181058 
5492.802734 0.006457353476 0.03639144078 
6380.364746 0.006203667726 0.04375396669 
7411.344727 0.005998155102 0.0635772869 
8608.916992 0.005962969735 0.1063915789 
10000 0.005948847625 0.1786885411 
