baseline  psfrms   uvgap   
580.7931519 0.01510803029 0.05947585031 
674.6414185 0.01369936485 0.05125798658 
783.6542969 0.01263370644 0.04424921423 
910.2821045 0.0118348645 0.03817579523 
1057.371216 0.01110024098 0.03300769255 
1228.228027 0.01048411988 0.02842882276 
1426.692871 0.009855589829 0.02458984219 
1657.227051 0.009318991564 0.02135676332 
1925.012329 0.0087933084 0.0184296146 
2236.067871 0.008280410431 0.0158523079 
2597.385986 0.007808383554 0.01376512367 
3017.088135 0.007317448501 0.01190889906 
3504.608398 0.006972059608 0.01026225928 
4070.905273 0.006533950102 0.009059644304 
4728.708008 0.006234630477 0.007714443374 
5492.802734 0.005922025535 0.007102951407 
6380.364746 0.005650353618 0.00622323947 
7411.344727 0.005512328353 0.006126002409 
8608.916992 0.005480928812 0.009642551653 
10000 0.005465037189 0.01838443801 
