baseline  psfrms   uvgap   
580.7931519 0.0156179294 0.09000490606 
674.6414185 0.01416166592 0.07993631065 
783.6542969 0.01307416894 0.07014908642 
910.2821045 0.01228373498 0.06446407735 
1057.371216 0.0115649458 0.05635832995 
1228.228027 0.01094595809 0.04989656061 
1426.692871 0.01034250949 0.04425915331 
1657.227051 0.009804804809 0.04150508344 
1925.012329 0.009297106415 0.03536811844 
2236.067871 0.008776543662 0.03206070885 
2597.385986 0.008296610788 0.03367423639 
3017.088135 0.007883788086 0.02889540233 
3504.608398 0.007478848565 0.02739653364 
4070.905273 0.007119395304 0.02706552297 
4728.708008 0.0067961202 0.02740382589 
5492.802734 0.006438049488 0.03247636557 
6380.364746 0.006205820944 0.03916087747 
7411.344727 0.006034806371 0.05128505081 
8608.916992 0.005989707075 0.09010856599 
10000 0.005982397124 0.1975766569 
