baseline  psfrms   uvgap   
580.7931519 0.01513778698 0.05939228833 
674.6414185 0.01372537483 0.05118596554 
783.6542969 0.01266130339 0.04418726265 
910.2821045 0.01186066121 0.03811886162 
1057.371216 0.01113442797 0.03296166658 
1228.228027 0.01051077992 0.02839089558 
1426.692871 0.009889677167 0.02455129102 
1657.227051 0.009349624626 0.0212847963 
1925.012329 0.008822381496 0.01841302961 
2236.067871 0.008280064911 0.01582095399 
2597.385986 0.007817705162 0.01375645492 
3017.088135 0.007375779562 0.01184481476 
3504.608398 0.006966051646 0.01024413295 
4070.905273 0.006594933104 0.008920575492 
4728.708008 0.006251405925 0.0078441035 
5492.802734 0.005936639383 0.007045487873 
6380.364746 0.005615509115 0.005989752244 
7411.344727 0.005447150208 0.005807444453 
8608.916992 0.005397640169 0.009764812887 
10000 0.005384394433 0.03293113038 
