baseline  psfrms   uvgap   
580.7931519 0.0151475668 0.05932284147 
674.6414185 0.01367493812 0.05111965165 
783.6542969 0.01256278623 0.04409163445 
910.2821045 0.01167803444 0.03803228587 
1057.371216 0.01089270599 0.03279944882 
1228.228027 0.01019794401 0.02828953601 
1426.692871 0.009569169022 0.02447648346 
1657.227051 0.009002387524 0.02114353515 
1925.012329 0.008481811732 0.01831443422 
2236.067871 0.008022647351 0.01589015871 
2597.385986 0.007627381943 0.01376777701 
3017.088135 0.007417638786 0.01234800741 
3504.608398 0.007148585748 0.01045348775 
4070.905273 0.006719897036 0.009244908579 
4728.708008 0.006420913618 0.008023430593 
5492.802734 0.006095037796 0.007058630232 
6380.364746 0.005751684774 0.006109253969 
7411.344727 0.005588132888 0.008857355453 
8608.916992 0.005543798208 0.02939859964 
10000 0.005537420046 0.08808946609 
