baseline  psfrms   uvgap   
580.7931519 0.01531158108 0.05923067778 
674.6414185 0.0138686737 0.051079344 
783.6542969 0.01284028683 0.04416136444 
910.2821045 0.01204337645 0.03801540285 
1057.371216 0.01131603215 0.03281493858 
1228.228027 0.01067253202 0.02838589996 
1426.692871 0.01000384241 0.02444862016 
1657.227051 0.009483435191 0.02120426111 
1925.012329 0.008927448653 0.01824615709 
2236.067871 0.008445778862 0.01604154147 
2597.385986 0.007928712294 0.01369189285 
3017.088135 0.007469661999 0.01242861431 
3504.608398 0.007080629468 0.01102992613 
4070.905273 0.00666710455 0.00951176323 
4728.708008 0.006339165382 0.00908881519 
5492.802734 0.006036246195 0.009164760821 
6380.364746 0.005745669827 0.00694861263 
7411.344727 0.005623717792 0.02246694267 
8608.916992 0.005574766081 0.04382514581 
10000 0.005565239582 0.09191983193 
