baseline  psfrms   uvgap   
580.7931519 0.01554904319 0.08980543166 
674.6414185 0.01405225042 0.07934264839 
783.6542969 0.01291924808 0.06946875155 
910.2821045 0.0120373359 0.06210669875 
1057.371216 0.01125444006 0.05469796062 
1228.228027 0.01056367159 0.04926788434 
1426.692871 0.009929158725 0.0440758802 
1657.227051 0.009364395402 0.03949158639 
1925.012329 0.008849384263 0.03723458946 
2236.067871 0.008382263593 0.03430586681 
2597.385986 0.007940120064 0.03081019036 
3017.088135 0.007546920329 0.02712806128 
3504.608398 0.007176489104 0.02672181651 
4070.905273 0.006840063259 0.02613976598 
4728.708008 0.006531726103 0.02420567162 
5492.802734 0.006256307941 0.02515209839 
6380.364746 0.006020736881 0.02769736759 
7411.344727 0.005952004343 0.04016499966 
8608.916992 0.005927516147 0.06618997455 
10000 0.005915751215 0.1012447029 
