baseline  psfrms   uvgap   
580.7931519 0.01570967771 0.08814602345 
674.6414185 0.01426395494 0.07834993303 
783.6542969 0.013186506 0.0689361468 
910.2821045 0.01238119137 0.06326413155 
1057.371216 0.0116741294 0.0552482605 
1228.228027 0.01103873737 0.04898274317 
1426.692871 0.0104205152 0.04435588047 
1657.227051 0.009896831587 0.04637421668 
1925.012329 0.009401224554 0.03824447468 
2236.067871 0.008904906921 0.04403138533 
2597.385986 0.008414940909 0.03813496232 
3017.088135 0.007925962098 0.0439314805 
3504.608398 0.007585225161 0.04711332172 
4070.905273 0.007135916967 0.05297525227 
4728.708008 0.006872111 0.05688071251 
5492.802734 0.006519075483 0.08274339885 
6380.364746 0.006271497812 0.07935486734 
7411.344727 0.006111191586 0.1538535953 
8608.916992 0.006059425417 0.2064782977 
10000 0.006052286364 0.2994196117 
