baseline  psfrms   uvgap   
580.7931519 0.01569422521 0.08829778433 
674.6414185 0.01423983835 0.07862059772 
783.6542969 0.01315937191 0.06920022517 
910.2821045 0.01236552186 0.06350035965 
1057.371216 0.01164872572 0.05554400384 
1228.228027 0.01102981158 0.04920649156 
1426.692871 0.01041802485 0.04348534718 
1657.227051 0.009877334349 0.04056951404 
1925.012329 0.009364056401 0.03600333631 
2236.067871 0.008861084469 0.04394308105 
2597.385986 0.008413510397 0.03880896047 
3017.088135 0.007931738161 0.0430210717 
3504.608398 0.007575599942 0.04329942539 
4070.905273 0.007116705645 0.04855262488 
4728.708008 0.006851002108 0.05167684704 
5492.802734 0.006493485998 0.06021532416 
6380.364746 0.006210722495 0.0596934557 
7411.344727 0.006008440163 0.1228181198 
8608.916992 0.005951820873 0.1752919108 
10000 0.005943243857 0.2741331458 
