baseline  psfrms   uvgap   
580.7931519 0.01529647689 0.05918494239 
674.6414185 0.01386198215 0.05102900788 
783.6542969 0.01280694362 0.04403153062 
910.2821045 0.01201541908 0.038048096 
1057.371216 0.01136336196 0.03290770948 
1228.228027 0.0107674012 0.02835038863 
1426.692871 0.01012240071 0.0244756788 
1657.227051 0.009587889537 0.02125068009 
1925.012329 0.009029726498 0.0182305593 
2236.067871 0.008513226174 0.0160177853 
2597.385986 0.008013065904 0.01368733589 
3017.088135 0.007538161241 0.0120352339 
3504.608398 0.007160260808 0.01053394843 
4070.905273 0.006727725733 0.009213333018 
4728.708008 0.006396428216 0.008917537518 
5492.802734 0.006085918285 0.00942161493 
6380.364746 0.005735726096 0.006987177301 
7411.344727 0.005582661368 0.02173933014 
8608.916992 0.005527084228 0.04298057035 
10000 0.005515476223 0.09043162316 
