baseline  psfrms   uvgap   
530.8729858 0.01723951846 0.09044978023 
563.6522217 0.01645165123 0.08567749709 
598.4554443 0.01577277295 0.08116750419 
635.4075928 0.01515618991 0.07701914757 
674.6414185 0.01460848469 0.07456444949 
716.2977905 0.01413120423 0.07069926709 
760.5262451 0.01370530203 0.06761957705 
807.4856567 0.01334359311 0.06444863975 
857.3445435 0.01301825605 0.06104470789 
910.2821045 0.01270552818 0.05918088555 
966.4882812 0.01238363702 0.05576880649 
1026.165039 0.01208501775 0.05312994495 
1089.526489 0.01183107868 0.05098104104 
1156.800293 0.01158742793 0.04955143109 
1228.228027 0.01133222599 0.04732684791 
1304.06604 0.01107863616 0.04461375996 
1384.586792 0.01079814043 0.042354431 
1470.079468 0.01053406391 0.0454293415 
1560.85083 0.01033233665 0.04989493638 
1657.227051 0.01013269462 0.05726280808 
1759.553955 0.009938504547 0.05155933648 
1868.199341 0.009732426144 0.040824119 
1983.552979 0.009479101747 0.03972525522 
2106.029297 0.009274546988 0.05142984167 
2236.067871 0.009103456512 0.0689964816 
2374.135986 0.008921336383 0.06835757941 
2520.729248 0.00873167254 0.0588943623 
2676.374023 0.008487935178 0.06233663112 
2841.62915 0.008293117397 0.07780757546 
3017.088135 0.0081256181 0.09769137204 
3203.381104 0.007982996292 0.08874174207 
3401.176758 0.007836242206 0.09554107487 
3611.185547 0.007656584494 0.1026077494 
3834.161377 0.00743314391 0.1142418236 
4070.905273 0.007304985542 0.131127283 
4322.26709 0.00719086593 0.1238556951 
4589.149414 0.007107303943 0.1343385875 
4872.510742 0.006880690344 0.13340424 
5173.368164 0.006703759544 0.140906021 
5492.802734 0.006645827554 0.1621504128 
5831.960938 0.006565128453 0.1330956519 
6192.060547 0.00643651234 0.1452504396 
6574.39502 0.006204348523 0.1499500871 
6980.337402 0.006097221281 0.1630530655 
7411.344727 0.006075028796 0.1961298436 
7868.964844 0.005985205993 0.1797626019 
8354.84082 0.005750652868 0.1711796075 
8870.71875 0.005665928591 0.1836267561 
9418.449219 0.005624106154 0.2112767845 
10000 0.00559855951 0.2152272314 
10617.45898 0.005522948224 0.2271405905 
11273.04395 0.005435701925 0.2213270366 
11969.1084 0.0053746989 0.2306979597 
12708.15234 0.005233595148 0.2117286772 
13492.82812 0.005075662397 0.2266846001 
14325.95508 0.004987485241 0.2284942716 
15210.52441 0.004894527141 0.244185552 
16149.71289 0.004849341698 0.2363069504 
17146.89062 0.004793046508 0.2309952229 
18205.64258 0.004602108616 0.2494208068 
19329.76562 0.004569524433 0.2578251064 
20523.30078 0.004538156092 0.2602095902 
21790.5293 0.004498314112 0.272506237 
23136.00586 0.004318182822 0.2629849613 
24564.56055 0.004269674886 0.2627746463 
26081.32227 0.004188722931 0.2546725273 
27691.73633 0.004112897441 0.2650902271 
29401.58789 0.004049147945 0.2776624262 
31217.01758 0.004023193382 0.2857596278 
33144.53906 0.004007340409 0.3062783778 
35191.08203 0.003942563199 0.3090275228 
37363.98438 0.003885604907 0.3263778389 
39671.05859 0.003843443235 0.3188020885 
42120.58594 0.003815071657 0.3429935873 
44721.35938 0.003808626905 0.3691249192 
47482.72266 0.003800893202 0.3811498582 
50414.58594 0.003794636345 0.3967297673 
53527.48047 0.003790610237 0.421358943 
56832.58203 0.003786381334 0.4419524968 
60341.76172 0.003784176661 0.4654816687 
64067.62109 0.003783289343 0.493247658 
68023.53125 0.003781832289 0.517446816 
72223.71094 0.003781832289 0.5455097556 
76683.22656 0.003781832289 0.5719406605 
81418.10938 0.003781832289 0.5968345404 
86445.34375 0.003781832289 0.6202806234 
91782.99219 0.003781832289 0.6423632503 
97450.21094 0.003781832289 0.6631616354 
103467.3672 0.003781832289 0.6827504635 
109856.0547 0.003781832289 0.7012001872 
116639.2188 0.003781832289 0.7185769081 
123841.2109 0.003781832289 0.7349430919 
131487.9062 0.003781832289 0.7503575087 
139606.75 0.003781832289 0.7648754716 
148226.8906 0.003781832289 0.7785491347 
157379.2969 0.003781832289 0.7914276123 
167096.8281 0.003781832289 0.8035571575 
177414.375 0.003781832289 0.8149813414 
188368.9844 0.003781832289 0.8257411122 
200000 0.003781832289 0.8358751535 
