baseline  psfrms   uvgap   
580.7931519 0.0156615153 0.08731091768 
674.6414185 0.01416029036 0.07714955509 
783.6542969 0.01302575879 0.06767532229 
910.2821045 0.0121574942 0.06055992842 
1057.371216 0.01139265765 0.05373428762 
1228.228027 0.01072324999 0.04847849533 
1426.692871 0.0101480959 0.043785166 
1657.227051 0.009747068398 0.04310591146 
1925.012329 0.009431567043 0.0463129878 
2236.067871 0.008959429339 0.04384683818 
2597.385986 0.008511723019 0.03907611221 
3017.088135 0.00803188514 0.04932215065 
3504.608398 0.007672668435 0.05290359631 
4070.905273 0.007204814348 0.0585389398 
4728.708008 0.006935864221 0.05868948251 
5492.802734 0.006575941574 0.08465695381 
6380.364746 0.006285369396 0.09317142516 
7411.344727 0.006080011372 0.1599751264 
8608.916992 0.006026353221 0.2110487521 
10000 0.006017642096 0.3032596111 
