baseline  psfrms   uvgap   
580.7931519 0.01581309922 0.08700687438 
674.6414185 0.01431584638 0.07767619938 
783.6542969 0.01323343255 0.06820588559 
910.2821045 0.01243678574 0.06149545684 
1057.371216 0.01175148878 0.05498849601 
1228.228027 0.01112928335 0.04898904264 
1426.692871 0.0104339011 0.04359467328 
1657.227051 0.00990547426 0.04599239305 
1925.012329 0.00940034911 0.03934112191 
2236.067871 0.008902072906 0.05194990337 
2597.385986 0.008418761194 0.0427153334 
3017.088135 0.007957143709 0.07825132459 
3504.608398 0.007588451728 0.06900028884 
4070.905273 0.007157039363 0.1074293777 
4728.708008 0.006879421417 0.1102915406 
5492.802734 0.006536132656 0.148936525 
6380.364746 0.006281863432 0.1403253376 
7411.344727 0.006125100423 0.2225538045 
8608.916992 0.006069759373 0.2606163919 
10000 0.006062605418 0.3443441987 
