baseline  psfrms   uvgap   
580.7931519 0.01571881212 0.08797779679 
674.6414185 0.0142726237 0.07820510864 
783.6542969 0.01319485065 0.06881146878 
910.2821045 0.01238930132 0.06315679103 
1057.371216 0.01168201212 0.0551558584 
1228.228027 0.01104639471 0.04890319705 
1426.692871 0.01042791642 0.04428739846 
1657.227051 0.00990399532 0.04631526023 
1925.012329 0.009408147074 0.0381937176 
2236.067871 0.008911568671 0.0439876914 
2597.385986 0.00842132885 0.03809734806 
3017.088135 0.007932052016 0.04389909655 
3504.608398 0.007588156033 0.0470649451 
4070.905273 0.007138911169 0.05293360353 
4728.708008 0.00687045604 0.05682912096 
5492.802734 0.00651486218 0.08149494231 
6380.364746 0.006225435529 0.07815619558 
7411.344727 0.006024141796 0.1520971805 
8608.916992 0.005966458004 0.204637751 
10000 0.005957854446 0.297778964 
