baseline  psfrms   uvgap   
580.7931519 0.0152425142 0.05920913815 
674.6414185 0.01376785431 0.05102144182 
783.6542969 0.01266125403 0.04400970042 
910.2821045 0.0118139321 0.03797889128 
1057.371216 0.0111367302 0.03283203393 
1228.228027 0.01058098674 0.02837872133 
1426.692871 0.01007419731 0.0245799385 
1657.227051 0.009587530047 0.02126519009 
1925.012329 0.009070587344 0.01826138981 
2236.067871 0.008558509871 0.0159175992 
2597.385986 0.008047860116 0.01370703336 
3017.088135 0.007554031909 0.01197346672 
3504.608398 0.007180796005 0.01043906156 
4070.905273 0.006746142171 0.009140872397 
4728.708008 0.006422155071 0.008012300357 
5492.802734 0.006101929583 0.008168381639 
6380.364746 0.005759863649 0.006526804995 
7411.344727 0.005598491058 0.02026920393 
8608.916992 0.005546594504 0.04242506623 
10000 0.005534945522 0.08995340019 
