baseline  psfrms   uvgap   
580.7931519 0.01562797278 0.0897955671 
674.6414185 0.01417219546 0.07978183031 
783.6542969 0.01308605913 0.07013834268 
910.2821045 0.01228876691 0.06420580298 
1057.371216 0.01157011092 0.0562251471 
1228.228027 0.01095688716 0.04965721071 
1426.692871 0.01034650765 0.04417127743 
1657.227051 0.009811603464 0.04099443927 
1925.012329 0.009294526652 0.0354171358 
2236.067871 0.008763344027 0.03152507544 
2597.385986 0.008295058273 0.03165800124 
3017.088135 0.007873207331 0.02840293013 
3504.608398 0.007466441486 0.02613409422 
4070.905273 0.00708062388 0.0250416901 
4728.708008 0.006784583442 0.0278860759 
5492.802734 0.006425248925 0.03605109453 
6380.364746 0.006153859664 0.03589919209 
7411.344727 0.005943856202 0.05431788787 
8608.916992 0.005890397821 0.0868614912 
10000 0.005875829142 0.1609198153 
