baseline  psfrms   uvgap   
580.7931519 0.01510158926 0.05938086659 
674.6414185 0.01363015734 0.05116952211 
783.6542969 0.01251766458 0.04413441196 
910.2821045 0.01163223479 0.03806840256 
1057.371216 0.01084444858 0.03282927349 
1228.228027 0.01014695782 0.02831598744 
1426.692871 0.009514970705 0.02449843474 
1657.227051 0.008946241811 0.02115551196 
1925.012329 0.008418045938 0.01832577027 
2236.067871 0.007946431637 0.01584769972 
2597.385986 0.007511999458 0.0137058096 
3017.088135 0.007123167627 0.01189370733 
3504.608398 0.006759618875 0.01028740499 
4070.905273 0.006423367187 0.008952815086 
4728.708008 0.006138484459 0.007886742242 
5492.802734 0.006026421208 0.007301578764 
6380.364746 0.005717648193 0.006290645804 
7411.344727 0.005552311894 0.006343665067 
8608.916992 0.005519290455 0.01102951914 
10000 0.005507599097 0.0384488292 
