baseline  psfrms   uvgap   
580.7931519 0.01574647985 0.08751788735 
674.6414185 0.01427919883 0.0775789097 
783.6542969 0.01320771873 0.06835752726 
910.2821045 0.01240315475 0.06207802519 
1057.371216 0.01170576084 0.05563043058 
1228.228027 0.01109093241 0.04960583895 
1426.692871 0.01045030635 0.04399323091 
1657.227051 0.009920346551 0.04634746164 
1925.012329 0.009394939058 0.03727480397 
2236.067871 0.008888359182 0.04415020347 
2597.385986 0.008413705975 0.03900978714 
3017.088135 0.007936606184 0.05066861957 
3504.608398 0.007591567468 0.0513329953 
4070.905273 0.007150527555 0.0689067468 
4728.708008 0.006871905178 0.07859070599 
5492.802734 0.006527293939 0.1239214092 
6380.364746 0.006272476166 0.1145575047 
7411.344727 0.006119098049 0.1982734799 
8608.916992 0.006063824985 0.2425748259 
10000 0.006056679413 0.3290413618 
