baseline  psfrms   uvgap   
580.7931519 0.01534148399 0.05921101943 
674.6414185 0.01388726756 0.05105068162 
783.6542969 0.01283628214 0.04410913587 
910.2821045 0.01203075889 0.03804977983 
1057.371216 0.01130920555 0.03280975297 
1228.228027 0.01067084447 0.02832332067 
1426.692871 0.00999061577 0.02447013371 
1657.227051 0.009477891959 0.02126489952 
1925.012329 0.008930069394 0.01825453527 
2236.067871 0.008445574902 0.01676348411 
2597.385986 0.007929373533 0.01374460757 
3017.088135 0.007472008467 0.01372781023 
3504.608398 0.007079184521 0.01128535997 
4070.905273 0.006665936206 0.009781168774 
4728.708008 0.006338187493 0.009310186841 
5492.802734 0.006036273669 0.007707335521 
6380.364746 0.00574518647 0.00713162031 
7411.344727 0.005622915458 0.02377496846 
8608.916992 0.005573971197 0.04453215003 
10000 0.005564446095 0.09252848476 
