baseline  psfrms   uvgap   
580.7931519 0.01558719389 0.0910281986 
674.6414185 0.01413622219 0.08082320541 
783.6542969 0.01305324491 0.07110100985 
910.2821045 0.01225399319 0.06511732191 
1057.371216 0.01152764633 0.05689758807 
1228.228027 0.01092285197 0.05041898787 
1426.692871 0.01030893717 0.04474589974 
1657.227051 0.009777845815 0.04202714935 
1925.012329 0.009255433455 0.0356763415 
2236.067871 0.008753334172 0.03253367171 
2597.385986 0.008295807056 0.03129760176 
3017.088135 0.007809849456 0.02806352079 
3504.608398 0.007493535522 0.02668442763 
4070.905273 0.00702994829 0.02862602845 
4728.708008 0.006788773462 0.03480274603 
5492.802734 0.006424346939 0.03767369315 
6380.364746 0.006161086261 0.03591477126 
7411.344727 0.005941151176 0.04141557962 
8608.916992 0.005901332945 0.0595362708 
10000 0.005883335602 0.08454608172 
