baseline  psfrms   uvgap   
580.7931519 0.01563857682 0.08775388449 
674.6414185 0.01413898263 0.07758080214 
783.6542969 0.01300613116 0.06800307333 
910.2821045 0.0121296905 0.06082986295 
1057.371216 0.0113522606 0.05356291682 
1228.228027 0.01066699345 0.04827839509 
1426.692871 0.01004135981 0.04353645444 
1657.227051 0.009488929063 0.03909332305 
1925.012329 0.009005665779 0.03813797608 
2236.067871 0.008708371781 0.04244188592 
2597.385986 0.008445553482 0.04217410088 
3017.088135 0.007985674776 0.04630440101 
3504.608398 0.007668339182 0.05072177202 
4070.905273 0.00720883999 0.05510879681 
4728.708008 0.00692986371 0.05375178158 
5492.802734 0.00656911172 0.06862839311 
6380.364746 0.006275910884 0.06926203519 
7411.344727 0.006069988478 0.1230019256 
8608.916992 0.006023494527 0.183149904 
10000 0.006014788523 0.2798641622 
