baseline  psfrms   uvgap   
580.7931519 0.01566698216 0.08911651373 
674.6414185 0.01420748048 0.07911275327 
783.6542969 0.01312039234 0.06968045235 
910.2821045 0.01233012043 0.06391140819 
1057.371216 0.01161304954 0.0558019951 
1228.228027 0.01099561993 0.04951681569 
1426.692871 0.01039129868 0.04397635162 
1657.227051 0.009859966114 0.04123754427 
1925.012329 0.009333021939 0.03509701788 
2236.067871 0.008825595491 0.03189907968 
2597.385986 0.008363145404 0.0339230001 
3017.088135 0.00788089633 0.04162046313 
3504.608398 0.007566234563 0.04346939549 
4070.905273 0.007116081193 0.04584664106 
4728.708008 0.006841344759 0.04418092966 
5492.802734 0.006488445215 0.05655198172 
6380.364746 0.006243351847 0.05499890819 
7411.344727 0.006078979 0.09312690049 
8608.916992 0.006034617778 0.1430634856 
10000 0.006027515512 0.2489716709 
