baseline  psfrms   uvgap   
580.7931519 0.01507810317 0.05945641175 
674.6414185 0.01360735297 0.05123453587 
783.6542969 0.01249535661 0.0441903621 
910.2821045 0.01161017362 0.03811651841 
1057.371216 0.0108229164 0.03287067264 
1228.228027 0.0101261232 0.02835160308 
1426.692871 0.009493859485 0.02452897839 
1657.227051 0.0089254044 0.02118595503 
1925.012329 0.008397323079 0.0183366891 
2236.067871 0.007923701778 0.01586499996 
2597.385986 0.007489000447 0.01371253096 
3017.088135 0.007098637056 0.01189517975 
3504.608398 0.006732410751 0.01026473753 
4070.905273 0.006392355543 0.008942066692 
4728.708008 0.006070075557 0.00774628669 
5492.802734 0.005791058298 0.006768565159 
6380.364746 0.005572727416 0.006188123487 
7411.344727 0.005516242702 0.006250762381 
8608.916992 0.005493807141 0.008739146404 
10000 0.00548263872 0.009542557411 
