baseline  psfrms   uvgap   
580.7931519 0.01578315906 0.08701199293 
674.6414185 0.01429960132 0.0768468231 
783.6542969 0.01324430015 0.06886586547 
910.2821045 0.01245227084 0.06063949317 
1057.371216 0.01171997096 0.05507794395 
1228.228027 0.01109478157 0.04864168912 
1426.692871 0.01042985264 0.0430942513 
1657.227051 0.009907756001 0.05206618458 
1925.012329 0.009374718182 0.03801219165 
2236.067871 0.00889098458 0.05549966916 
2597.385986 0.008405126631 0.04549127817 
3017.088135 0.007934043184 0.07576353848 
3504.608398 0.007575687487 0.06859313697 
4070.905273 0.007145912386 0.1077869311 
4728.708008 0.006868285593 0.1131879166 
5492.802734 0.006523171905 0.1505453438 
6380.364746 0.006271725055 0.1469471157 
7411.344727 0.006114457268 0.2187197655 
8608.916992 0.006059236825 0.2575929761 
10000 0.006052098237 0.3417413533 
