baseline  psfrms   uvgap   
580.7931519 0.01571210846 0.08850434422 
674.6414185 0.01420821529 0.07797696441 
783.6542969 0.01315592229 0.06937216967 
910.2821045 0.01235666126 0.06204636395 
1057.371216 0.01164664328 0.05488875508 
1228.228027 0.0110073816 0.04860865697 
1426.692871 0.01041841693 0.04338373989 
1657.227051 0.009877890348 0.03983202204 
1925.012329 0.009341790341 0.03615329787 
2236.067871 0.008859904483 0.03364450857 
2597.385986 0.008386646397 0.03346070275 
3017.088135 0.007883505896 0.04009236768 
3504.608398 0.007529553957 0.03503583372 
4070.905273 0.007100088987 0.05054666102 
4728.708008 0.006823680829 0.06508284062 
5492.802734 0.006487608887 0.09419603646 
6380.364746 0.006234193686 0.08564680815 
7411.344727 0.00607538363 0.1520978063 
8608.916992 0.006024302449 0.1822760403 
10000 0.006017215084 0.2769016325 
