baseline  psfrms   uvgap   
580.7931519 0.01558569539 0.09099837393 
674.6414185 0.01413213834 0.080817312 
783.6542969 0.01304672845 0.07102962583 
910.2821045 0.01225203555 0.06506056339 
1057.371216 0.01153338794 0.05688554421 
1228.228027 0.01091923472 0.0502240099 
1426.692871 0.01030745264 0.04468341917 
1657.227051 0.009770982899 0.04137931764 
1925.012329 0.009256948717 0.03577700257 
2236.067871 0.008725713007 0.03182858229 
2597.385986 0.008253382519 0.03196181357 
3017.088135 0.007833604701 0.027660897 
3504.608398 0.007440055255 0.02612765878 
4070.905273 0.007046374027 0.02352445945 
4728.708008 0.006717601791 0.02209900692 
5492.802734 0.006362211425 0.02148953825 
6380.364746 0.006097507197 0.02097446471 
7411.344727 0.00590849435 0.02719555236 
8608.916992 0.005843082443 0.03661230579 
10000 0.005820922554 0.05108234286 
