baseline  psfrms   uvgap   
580.7931519 0.0156947691 0.08691293746 
674.6414185 0.01419635955 0.07690874487 
783.6542969 0.01306604967 0.06751270592 
910.2821045 0.01221448183 0.06069035083 
1057.371216 0.01153035369 0.05497309193 
1228.228027 0.01098260749 0.04954480752 
1426.692871 0.01047711074 0.04839932919 
1657.227051 0.009998773225 0.04724162444 
1925.012329 0.009505722672 0.04024630785 
2236.067871 0.008997469209 0.04492880404 
2597.385986 0.008502718061 0.03944325075 
3017.088135 0.008010327816 0.05339296162 
3504.608398 0.00766499294 0.05736507848 
4070.905273 0.007208283525 0.06905264407 
4728.708008 0.006936685648 0.07746870071 
5492.802734 0.006576876156 0.1062086821 
6380.364746 0.006284021307 0.1097243279 
7411.344727 0.00607873546 0.1822437942 
8608.916992 0.006022931542 0.2300923318 
10000 0.00601422647 0.3188061416 
