baseline  psfrms   uvgap   
580.7931519 0.01517495885 0.05929451808 
674.6414185 0.01370139048 0.05109533668 
783.6542969 0.01258943416 0.04407244548 
910.2821045 0.0117101809 0.03801489621 
1057.371216 0.01092895959 0.03278315812 
1228.228027 0.0102380598 0.02827846259 
1426.692871 0.00961505156 0.02447503619 
1657.227051 0.009059616365 0.02113074251 
1925.012329 0.008580806665 0.01832597144 
2236.067871 0.008305219933 0.01610014401 
2597.385986 0.008008238859 0.01390908565 
3017.088135 0.007539285813 0.01203700062 
3504.608398 0.007196503226 0.01045780536 
4070.905273 0.006754982285 0.009283076972 
4728.708008 0.006423686631 0.007998610847 
5492.802734 0.006102295592 0.007076152135 
6380.364746 0.005761812441 0.006106601562 
7411.344727 0.005600006785 0.01561098266 
8608.916992 0.005556116812 0.04114677757 
10000 0.00554444734 0.08890811354 
