baseline  psfrms   uvgap   
580.7931519 0.01527541038 0.05923921987 
674.6414185 0.01385116018 0.05105519667 
783.6542969 0.01280490868 0.04407370836 
910.2821045 0.01199618634 0.03806978464 
1057.371216 0.01129903644 0.0328806527 
1228.228027 0.01066715177 0.02834353782 
1426.692871 0.01001771819 0.02447873913 
1657.227051 0.009482932277 0.02127463184 
1925.012329 0.008936024271 0.01826476306 
2236.067871 0.008431156166 0.01599861868 
2597.385986 0.007933355868 0.01367954537 
3017.088135 0.007462966722 0.0121603338 
3504.608398 0.007089215331 0.01044119801 
4070.905273 0.006663829088 0.009144004434 
4728.708008 0.006337212399 0.008835729212 
5492.802734 0.006035949569 0.00874585472 
6380.364746 0.005742476322 0.006787922699 
7411.344727 0.005623249803 0.0224907361 
8608.916992 0.005574302282 0.04365824163 
10000 0.005564776715 0.09177614748 
