baseline  psfrms   uvgap   
580.7931519 0.01573499292 0.08805570006 
674.6414185 0.01423495356 0.07759765536 
783.6542969 0.01317621954 0.06904005259 
910.2821045 0.01238047052 0.06176690012 
1057.371216 0.01167111378 0.0548225306 
1228.228027 0.01103521045 0.04846746102 
1426.692871 0.01043457631 0.04313855991 
1657.227051 0.009899541736 0.04134019464 
1925.012329 0.009396233596 0.03678292409 
2236.067871 0.008856979199 0.03713334724 
2597.385986 0.008382625878 0.03557492048 
3017.088135 0.00791190844 0.04526217282 
3504.608398 0.007550605107 0.05518262833 
4070.905273 0.007115017623 0.07631149143 
4728.708008 0.006840530783 0.081179142 
5492.802734 0.006499567069 0.1094759777 
6380.364746 0.006249187049 0.1075907499 
7411.344727 0.006091388874 0.1764742732 
8608.916992 0.006038215477 0.2210353613 
10000 0.006031107623 0.3102692068 
