baseline  psfrms   uvgap   
580.7931519 0.01524522342 0.05923849344 
674.6414185 0.01383827254 0.05105385929 
783.6542969 0.01278128847 0.04406981543 
910.2821045 0.01197570004 0.03802212328 
1057.371216 0.0112635605 0.03287574649 
1228.228027 0.01061276905 0.02833171934 
1426.692871 0.009987366386 0.02447089367 
1657.227051 0.009458862245 0.02124988846 
1925.012329 0.008941195905 0.01826562546 
2236.067871 0.008439277299 0.01593765244 
2597.385986 0.00793222338 0.01368874498 
3017.088135 0.007447726559 0.0120286569 
3504.608398 0.007076647133 0.01040220261 
4070.905273 0.006648635026 0.009058519267 
4728.708008 0.006330004428 0.007924719714 
5492.802734 0.006014573388 0.007203680929 
6380.364746 0.005677521229 0.006318394095 
7411.344727 0.00551865343 0.01652983017 
8608.916992 0.005466079339 0.0419424139 
10000 0.005454601254 0.08953788877 
