baseline  psfrms   uvgap   
580.7931519 0.01517689135 0.05938063562 
674.6414185 0.01376067754 0.05117375404 
783.6542969 0.01269671321 0.04417865351 
910.2821045 0.01190342568 0.03811546788 
1057.371216 0.011176656 0.03294987604 
1228.228027 0.01055172551 0.0283837039 
1426.692871 0.009937428869 0.02455720678 
1657.227051 0.009399803355 0.02133076638 
1925.012329 0.008862018585 0.018391205 
2236.067871 0.008347132243 0.01584099233 
2597.385986 0.00787502341 0.01382573787 
3017.088135 0.007386536803 0.01203644183 
3504.608398 0.007044190541 0.01037313137 
4070.905273 0.006614726968 0.009230342694 
4728.708008 0.006288310047 0.007881493308 
5492.802734 0.005979377776 0.007036696654 
6380.364746 0.005697755143 0.006171165034 
7411.344727 0.00557230087 0.00997784175 
8608.916992 0.005530075636 0.03623310104 
10000 0.005520626437 0.08804445714 
