baseline  psfrms   uvgap   
580.7931519 0.01564586163 0.08960603923 
674.6414185 0.01419148687 0.0795988813 
783.6542969 0.013106158 0.07004699856 
910.2821045 0.01230054908 0.06420233101 
1057.371216 0.01158173289 0.05614194646 
1228.228027 0.01097494084 0.04974457249 
1426.692871 0.01036640443 0.04415768385 
1657.227051 0.0098266555 0.04139240459 
1925.012329 0.009323007427 0.03526902199 
2236.067871 0.008810681291 0.03218962625 
2597.385986 0.008345530368 0.03157260269 
3017.088135 0.007846080698 0.02799273841 
3504.608398 0.007531924173 0.03803698346 
4070.905273 0.007080081385 0.04522827268 
4728.708008 0.006836878601 0.04203917086 
5492.802734 0.00648510363 0.05359883979 
6380.364746 0.006233772729 0.04687093571 
7411.344727 0.006063306704 0.0670235455 
8608.916992 0.006020387635 0.1164076924 
10000 0.006014246494 0.2156271189 
