116.7668197	-26.82653546
116.7642399	-26.82680215
116.7661542	-26.82704072
116.7674227	-26.82443615
116.7666547	-26.82590629
116.7661875	-26.82288295
116.7669636	-26.82463374
116.7644075	-26.82266232
116.7664854	-26.82271089
116.7665177	-26.82374226
116.7613343	-26.82451061
116.7612312	-26.82550191
116.7686378	-26.82529022
116.7605929	-26.82579734
116.7650951	-26.82117971
116.7653222	-26.8280368
116.7627565	-26.82784591
116.764037	-26.82792142
116.7683599	-26.82601356
116.7609995	-26.82640912
116.7640259	-26.82096612
116.7618694	-26.8227134
116.7676604	-26.82675263
116.7665496	-26.82770799
116.7686127	-26.82458774
116.7653518	-26.82141498
116.7659312	-26.82734683
116.7610827	-26.82372739
116.7677769	-26.82592112
116.7609614	-26.82337974
116.7661936	-26.82755908
116.7658204	-26.82776267
116.7645573	-26.82851292
116.767146	-26.8269159
116.7627073	-26.82148846
116.7613301	-26.82291113
116.7634317	-26.82799351
116.7611987	-26.82487698
116.7644733	-26.82135602
116.7677047	-26.8235112
116.7677574	-26.82414156
116.7613807	-26.82344169
116.766763	-26.82156738
116.7623196	-26.82792623
116.7618808	-26.82684172
116.7611495	-26.82416534
116.7678962	-26.82551428
116.7682371	-26.82470261
116.7680438	-26.8233971
116.7685012	-26.8241408
116.7648745	-26.82773344
116.7614764	-26.82718221
116.7637109	-26.82115804
116.7622888	-26.82736392
116.7665419	-26.8218194
116.7670628	-26.82233543
116.7645424	-26.82761733
116.7682532	-26.82523962
116.7610607	-26.82257748
116.766963	-26.82528073
116.7634067	-26.82842181
116.7637098	-26.827613
116.760337	-26.8246924
116.7652939	-26.8283618
116.7608787	-26.82458576
116.7653751	-26.82768902
116.7659601	-26.82093591
116.7655451	-26.82080717
116.7660134	-26.82141401
116.765662	-26.8215957
116.7656703	-26.82117011
116.7663145	-26.82120899
116.7600867	-26.82541986
116.7607958	-26.82543758
116.7602056	-26.82500971
116.7600324	-26.8258537
116.7597561	-26.8256036
116.7605133	-26.82521484
116.767651	-26.8278177
116.7672891	-26.82765479
116.7673298	-26.82721763
116.766967	-26.82782358
116.7675715	-26.82745917
116.7668773	-26.82748782
116.7627663	-26.82017705
116.7624285	-26.81991547
116.7627393	-26.81976351
116.7621333	-26.81972558
116.7629951	-26.81950173
116.7624133	-26.81922925
116.7575812	-26.82106002
116.7571411	-26.82075518
116.7582742	-26.82063137
116.7576853	-26.82062054
116.7572467	-26.82034479
116.7579644	-26.82030267
116.7530506	-26.82574525
116.7534118	-26.8257181
116.7525791	-26.82539971
116.7533349	-26.82533874
116.7529682	-26.82530981
116.7530614	-26.82497726
116.7520466	-26.83431587
116.7524497	-26.83423445
116.7524928	-26.83386187
116.7528935	-26.8337915
116.7519148	-26.83370172
116.7522365	-26.83333486
116.7601497	-26.82900989
116.7606991	-26.82898023
116.7610568	-26.82891341
116.7604849	-26.8287265
116.7608437	-26.82863455
116.7602443	-26.82831962
116.7642049	-26.8323567
116.7634234	-26.8323525
116.7637745	-26.83221191
116.7634227	-26.83203244
116.7641982	-26.83189926
116.763739	-26.83178841
116.771122	-26.83354856
116.7707261	-26.83354453
116.7702908	-26.83336839
116.7708843	-26.83325587
116.770381	-26.83298091
116.7709195	-26.83279833
116.7793212	-26.83009728
116.7791814	-26.82979154
116.7795292	-26.82971812
116.7788501	-26.82946553
116.7795128	-26.82936374
116.7791201	-26.82908633
116.7703631	-26.82615138
116.7699892	-26.82591782
116.7696118	-26.82585567
116.7703549	-26.82583525
116.7700985	-26.82545142
116.7704838	-26.82537765
116.772083	-26.82189476
116.7714744	-26.82176823
116.7718145	-26.82163965
116.7712388	-26.82140139
116.7721587	-26.82131996
116.7718594	-26.82104472
116.769971	-26.81601882
116.7696285	-26.81562856
116.7690852	-26.81555426
116.7701158	-26.81550478
116.7692767	-26.81523649
116.7697275	-26.81514361
116.7618649	-26.81117181
116.7613392	-26.81110183
116.7621652	-26.81092563
116.7616863	-26.81074688
116.7618862	-26.8104525
116.7613224	-26.81043869
116.7587488	-26.84394699
116.7593113	-26.84366272
116.758716	-26.84360499
116.7582899	-26.84348559
116.7590691	-26.84327509
116.7587759	-26.84296827
116.7717769	-26.84975404
116.7721822	-26.84962038
116.7717076	-26.8492535
116.7723117	-26.84915399
116.7713075	-26.84908174
116.7720743	-26.8488616
116.7906677	-26.84866896
116.7910262	-26.84854895
116.7903222	-26.84848215
116.7913485	-26.84839303
116.7906526	-26.84806248
116.7910011	-26.84790263
116.8116745	-26.8363453
116.8121999	-26.83616165
116.8112332	-26.8360942
116.8120439	-26.83577632
116.8116774	-26.83574934
116.8111896	-26.83568571
116.8261115	-26.81023238
116.8264827	-26.80995352
116.826081	-26.8097928
116.8267997	-26.80959316
116.826478	-26.80945514
116.8260119	-26.80945385
116.7491272	-26.81152597
116.7490547	-26.81109842
116.7496873	-26.81091406
116.7486614	-26.81087983
116.7492924	-26.81082273
116.7488724	-26.8105963
116.7369384	-26.81849759
116.7374566	-26.81848799
116.7372028	-26.81825846
116.7376329	-26.81799621
116.7367779	-26.81796736
116.7372458	-26.8178076
116.7286485	-26.83374709
116.7281764	-26.83347982
116.7290074	-26.83342162
116.7286519	-26.8332142
116.7288959	-26.8329414
116.728237	-26.83288695
116.7296735	-26.8560953
116.7300576	-26.8560741
116.7304059	-26.85574847
116.7300923	-26.85559479
116.7297105	-26.85548493
116.7300099	-26.8551816
116.7478812	-26.88073626
116.7473977	-26.88057617
116.7478699	-26.88033877
116.7473076	-26.88021958
116.7483166	-26.88001382
116.7475354	-26.87992913
116.7851002	-26.82014855
116.7855278	-26.82006489
116.7848767	-26.81983794
116.7852767	-26.81970067
116.785792	-26.81951644
116.785225	-26.8193791
116.7843351	-26.8070545
116.784902	-26.80703233
116.7845194	-26.80677593
116.7841326	-26.80675068
116.7849203	-26.80671248
116.7845937	-26.80636045
116.7739721	-26.79281135
116.7735765	-26.792698
116.7743154	-26.79269621
116.7745857	-26.79247191
116.7742106	-26.79234492
116.7738522	-26.792231
116.7515433	-26.78285983
116.752285	-26.78263646
116.7513539	-26.78258462
116.7517881	-26.7824441
116.7514499	-26.78225374
116.7520839	-26.78213682
116.7193487	-26.78450672
116.7196165	-26.78423906
116.7188221	-26.78418602
116.71924	-26.78408511
116.7194779	-26.78376003
116.718931	-26.78372956
116.8347371	-26.86176268
116.834348	-26.86159647
116.8353121	-26.8615534
116.8347631	-26.86125593
116.8344672	-26.86094903
116.8351963	-26.86090599
116.8641579	-26.85878643
116.8636119	-26.85870578
116.8638423	-26.85834261
116.8646105	-26.85829028
116.8636348	-26.85805447
116.8643041	-26.85797243
116.8672039	-26.90680861
116.8667745	-26.90652953
116.8662078	-26.90646679
116.8671252	-26.90629902
116.8667427	-26.90614098
116.8663364	-26.90612716
116.9401077	-26.83064117
116.9392886	-26.8306141
116.9397308	-26.83051693
116.9393104	-26.8302564
116.939966	-26.83021914
116.9396636	-26.83002688
116.9922323	-26.79902736
116.9916868	-26.79866777
116.9920482	-26.7986387
116.9926364	-26.79850684
116.9919191	-26.7982143
116.9925288	-26.79820227
117.0158578	-26.69732178
117.0155882	-26.69708802
117.0162532	-26.6969127
117.0156053	-26.69673156
117.0159925	-26.69667824
117.0151704	-26.69667332
117.1008345	-26.69055242
117.1003946	-26.69039417
117.1014443	-26.69031374
117.1006012	-26.69008062
117.1009888	-26.68998431
117.1006102	-26.68974898
116.6934694	-26.86364934
116.6936477	-26.86332065
116.6940413	-26.86328963
116.6933202	-26.86314137
116.6937032	-26.86286849
116.6932109	-26.86280413
116.6668404	-26.89933818
116.6672183	-26.89931558
116.6674161	-26.89901239
116.6662459	-26.898997
116.6667466	-26.89886667
116.6667282	-26.89853735
116.621806	-26.86551456
116.6212838	-26.86537586
116.6209025	-26.86524562
116.6215548	-26.86514601
116.6213153	-26.86482914
116.6217019	-26.86470905
116.654655	-26.94980057
116.6543054	-26.94974299
116.6546702	-26.94945108
116.6541229	-26.94929703
116.6550111	-26.94917824
116.6544358	-26.94914686
116.6724452	-27.01275912
116.6721744	-27.01249221
116.6726362	-27.01237268
116.6730036	-27.01226612
116.6721143	-27.0121388
116.6726135	-27.01183478
116.7350929	-27.06405311
116.7346518	-27.06377415
116.7350833	-27.06373507
116.7355045	-27.06359356
116.7345239	-27.06347916
116.7350733	-27.06318397
116.7249633	-27.1277494
116.7244782	-27.12761601
116.7253556	-27.12752824
116.7248094	-27.12736266
116.724343	-27.12729809
116.7250603	-27.12713916
116.7629117	-26.75105887
116.7625575	-26.75091736
116.7622003	-26.75086263
116.7629698	-26.75068532
116.7626113	-26.75056634
116.7623293	-26.75031407
116.8051832	-26.72196935
116.8048251	-26.72182177
116.8052279	-26.72161185
116.804888	-26.7214978
116.8056074	-26.72145048
116.8051393	-26.72108151
116.7246454	-26.71301006
116.7254414	-26.71294578
116.724987	-26.71276973
116.7253591	-26.71246973
116.7244721	-26.71244054
116.7250108	-26.71240138
116.6800133	-26.6850214
116.6804197	-26.68492388
116.6797939	-26.68475241
116.680207	-26.68455841
116.6798233	-26.68435021
116.6802391	-26.68422317
116.6251826	-26.66182193
116.6254959	-26.66167061
116.6252036	-26.66138424
116.6248264	-26.6613602
116.6254433	-26.66107185
116.6248821	-26.66097463
116.5451234	-26.70516586
116.5456468	-26.70502263
116.5447981	-26.70481611
116.5452092	-26.7047463
116.5455271	-26.70460081
116.5448237	-26.70440536
116.4524469	-26.60137167
116.4531217	-26.60115099
116.4525556	-26.60097515
116.4530242	-26.60081122
116.4521976	-26.60076065
116.4525843	-26.60061336
